image,source,origin_split
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10-6-_jpeg.rf.223f2b50c69ee6401a80e82e0c3f56b5.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10-6-_jpeg.rf.d26cd3c0c7ff7ebfa55a385d1296213e.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10_jpeg.rf.99b0286bb4a14a02fc01024398236ce8.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10_jpeg.rf.b9b70b0f2386e8213044df29c4a0b357.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10_jpeg.rf.f9684de0f601d0603232905221a7d33f.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-1-_jpeg.rf.02fa5f1c5cc1ba409894aae07c32a6ea.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-1-_jpeg.rf.2f6d89e8e5543f0878d48e315d77ee95.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-1-_jpeg.rf.b2f7cb3d511e68be5707c73bd8646ec0.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-2-_jpeg.rf.93336c928d42137110af5ce5c5276fbc.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-2-_jpeg.rf.b2378f8ba63f4086368320e9131e268c.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-2-_jpeg.rf.f8ac554ae01539f008d181f57c7c3b3e.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-3-_jpeg.rf.04e4208e975ad027bb3f0b402da13d6a.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-3-_jpeg.rf.3541ddb42c84566e29d51a964e24cb9e.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-3-_jpeg.rf.57a443561856581a62f9dbbe184eeebe.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-4-_jpeg.rf.18468e2adaa53cf9fe763f9a4c317dd3.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-4-_jpeg.rf.28d3f2f680d06331c2051dc7fe46c017.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-5-_jpeg.rf.01ed781043292dad44a46eab36744d1d.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-11-5-_jpeg.rf.bde2f16c7594df823d34f937984a8bd2.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-1-_jpeg.rf.16241be1948fd7b06813225235514aa4.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-1-_jpeg.rf.8972988bf0afe1f0b3aa1cc443bf207d.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-1-_jpeg.rf.c5b7f48867995f7a9efafc93c32975dc.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-2-_jpeg.rf.9cb9b952d5bc550110f30722993c6faf.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-2-_jpeg.rf.d9cfe1506113a4418d9560b570583311.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12-2-_jpeg.rf.ddfa551c316bdab45a17891bb41e0683.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12_jpeg.rf.565000a29765206637e6c004b61c9052.jpg,PET-bottle,train
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-12_jpeg.rf.664dd869e572d925284ea03b0d4aa9b8.jpg,PET-bottle,train
PET-bottle_IMG_0294_jpeg.rf.57d2eef6db21a152b16c002d0ede76b7.jpg,PET-bottle,val
PET-bottle_IMG_1698-2_jpeg.rf.09388c9d9e2c091788eae9851c1efd31.jpg,PET-bottle,val
PET-bottle_IMG_2498-2_jpeg.rf.e85d1a856f437521f9bb32392b4048d9.jpg,PET-bottle,val
PET-bottle_IMG_6608-2_jpeg.rf.d2927ebe60a40a5afad8fe95a03d619a.jpg,PET-bottle,val
PET-bottle_IMG_6620-2_jpeg.rf.05c58e2f19993a58c5cbe19a9cd12919.jpg,PET-bottle,val
PET-bottle_IMG_6633-3_jpeg.rf.61b591008a661a17c319401d21ad3c17.jpg,PET-bottle,val
PET-bottle_IMG_6635-2_jpeg.rf.14ee4b56180fdff52bc5b544b73d73db.jpg,PET-bottle,val
PET-bottle_IMG_6640-2_jpeg.rf.64a681131291d922f5913ae98b562596.jpg,PET-bottle,val
PET-bottle_IMG_6647-2_jpeg.rf.8fd2d1fceaee3eabf75e108cdd925e7f.jpg,PET-bottle,val
PET-bottle_IMG_6654-2_jpeg.rf.b000fd88597f639dea5930fd255d74c6.jpg,PET-bottle,val
PET-bottle_IMG_6656-2_jpeg.rf.3d79e484158a7400c802b7b89ede7519.jpg,PET-bottle,val
PET-bottle_IMG_6658-2_jpeg.rf.c053711237bc998914e26845a404126d.jpg,PET-bottle,val
PET-bottle_IMG_6766-3_jpeg.rf.ecb299cf157a2e26ce1417c49673b13f.jpg,PET-bottle,val
PET-bottle_IMG_6773-3_jpeg.rf.df1fe8a5b9c590875c80f214360a3a5c.jpg,PET-bottle,val
PET-bottle_IMG_6775-2_jpeg.rf.70631386ab28cec4201e3bc9a536bad1.jpg,PET-bottle,val
PET-bottle_IMG_6781-2_jpeg.rf.c24e6f35021439df7db0a2cefa54fd11.jpg,PET-bottle,val
PET-bottle_IMG_6782-2_jpeg.rf.899e765c70e64b0857cf56458906ccd0.jpg,PET-bottle,val
PET-bottle_IMG_6787-2_jpeg.rf.cd19b551a2950339801190ede0366b12.jpg,PET-bottle,val
PET-bottle_IMG_6798-2_jpeg.rf.5d59d98693cc6d55c3cd28299b7e4ef9.jpg,PET-bottle,val
PET-bottle_IMG_6832-4_jpeg.rf.1c30527fc3f6d92e293e68a38ab1c54b.jpg,PET-bottle,val
PET-bottle_IMG_6832-6_jpeg.rf.de1c24b303b2e5c9a35349c895d60e99.jpg,PET-bottle,val
PET-bottle_IMG_6834-2_jpeg.rf.a0171f012d0cf0b6487db9f1cde7e2ac.jpg,PET-bottle,val
PET-bottle_IMG_6850-2_jpeg.rf.0a0972dacb97d670b062593514ab0910.jpg,PET-bottle,val
PET-bottle_IMG_6860-2_jpeg.rf.6a6152cfd319f43928797e2ecdd40414.jpg,PET-bottle,val
PET-bottle_IMG_6885-3_jpeg.rf.fa7d0d6de048c5b3cd99f8efc55a5cd9.jpg,PET-bottle,val
PET-bottle_IMG_6887-2_jpeg.rf.1fba7dc3f868225ab00f814de0d31120.jpg,PET-bottle,val
PET-bottle_IMG_6894-2_jpeg.rf.e13d0369a5726360e9a8fa93a1848793.jpg,PET-bottle,val
PET-bottle_IMG_6949-2_jpeg.rf.bdc1415f0733f607c66017ad0fb83dd5.jpg,PET-bottle,val
PET-bottle_IMG_6951-2_jpeg.rf.32b112043c344b3ba6f242721fb56c7c.jpg,PET-bottle,val
PET-bottle_IMG_6987-2_jpeg.rf.a95dff192fe80f6bb28def5ceb721873.jpg,PET-bottle,val
PET-bottle_IMG_6991-2_jpeg.rf.dc66b66103cc06c72baaa79ff19b6737.jpg,PET-bottle,val
PET-bottle_IMG_6994-2_jpeg.rf.02636c94eb4f6d8077a38050d4663c18.jpg,PET-bottle,val
PET-bottle_IMG_7002-2_jpeg.rf.cebf86a81aef67dc219366b075463fe1.jpg,PET-bottle,val
PET-bottle_IMG_7010-3_jpeg.rf.00cd36150eb486a54f9823e3e001d885.jpg,PET-bottle,val
PET-bottle_IMG_7021-2_jpeg.rf.b11b66872bbeaf0536ed180d3383e0ee.jpg,PET-bottle,val
PET-bottle_IMG_7025-2_jpeg.rf.3f38fd0b523c2d0e4d8d4570dd3b34a3.jpg,PET-bottle,val
PET-bottle_IMG_7047-2_jpeg.rf.fb58404bbd8199c64b2ba49b3143d7a2.jpg,PET-bottle,val
PET-bottle_IMG_7048-2_jpeg.rf.b2451949cca571d7e58476ea64b2404a.jpg,PET-bottle,val
PET-bottle_IMG_7053-2_jpeg.rf.c1cce58d9f532cb0202b92e2352b4a25.jpg,PET-bottle,val
PET-bottle_IMG_7054_jpeg.rf.498ec7e73cd33dfae76470b3353bf53d.jpg,PET-bottle,val
PET-bottle_IMG_7056_jpeg.rf.76708f8a89b693730016ef4088b652ad.jpg,PET-bottle,val
PET-bottle_IMG_7057_jpeg.rf.dc0cc2bd3d47068d09d593fe0973fd95.jpg,PET-bottle,val
PET-bottle_IMG_7058_jpeg.rf.73dc6570f21024964c0f6016bfc35f1b.jpg,PET-bottle,val
PET-bottle_IMG_7059_jpeg.rf.9a1ae172c9189ee5857237ad2cbe2b0d.jpg,PET-bottle,val
PET-bottle_IMG_7060_jpeg.rf.28d4187e407c0f93609bdd74629ab052.jpg,PET-bottle,val
PET-bottle_IMG_7062_jpeg.rf.f290687a6ef83b3dd9ac1240cff94f2d.jpg,PET-bottle,val
PET-bottle_IMG_7063_jpeg.rf.4fcac9a89ea9a62c7ec91402d8ed418b.jpg,PET-bottle,val
PET-bottle_IMG_7065_jpeg.rf.e1e4e37e6edde4110a9c3e2907414022.jpg,PET-bottle,val
PET-bottle_IMG_7090_jpeg.rf.3980728138886da56cfb1eaae75807fa.jpg,PET-bottle,val
PET-bottle_IMG_7091_jpeg.rf.b7250751f008b788186c67e5a2e0249e.jpg,PET-bottle,val
PET-bottle_IMG_7093_jpeg.rf.0d99695746d2d9baed05a1dde1a5f994.jpg,PET-bottle,val
PET-bottle_IMG_7095_jpeg.rf.578eeb636e160605b94668e473e4949f.jpg,PET-bottle,val
PET-bottle_IMG_7098_jpeg.rf.a7a1556c752787a1c9824cea81348330.jpg,PET-bottle,val
PET-bottle_IMG_7114_jpeg.rf.5f07f47abcd7d14af2ef3a8ec514a69a.jpg,PET-bottle,val
PET-bottle_IMG_7131_jpeg.rf.7a12b94b4379af5b5901bd27e5dd627a.jpg,PET-bottle,val
PET-bottle_IMG_7140_jpeg.rf.b515ef41b6a5f0274daea7e70318029e.jpg,PET-bottle,val
PET-bottle_IMG_7141_jpeg.rf.4f3751515d0367842c74afc3d1579c31.jpg,PET-bottle,val
PET-bottle_IMG_7143_jpeg.rf.a69b7b0df07563b5ed7200bc66412a11.jpg,PET-bottle,val
PET-bottle_IMG_7156_jpeg.rf.3be2db9c6da58522e2e28ac4e88022ad.jpg,PET-bottle,val
PET-bottle_IMG_7159_jpeg.rf.1faf4841394f7ab326bbca2c86a1c71b.jpg,PET-bottle,val
PET-bottle_IMG_7165_jpeg.rf.7bae1a266f88c44733247cfd8cb444ab.jpg,PET-bottle,val
PET-bottle_IMG_7166_jpeg.rf.1a32f3e858de2daf39ecb2775de5441b.jpg,PET-bottle,val
PET-bottle_IMG_7174_jpeg.rf.8efe538a72543c85f502885912ceda2f.jpg,PET-bottle,val
PET-bottle_IMG_7175_jpeg.rf.7b6b6a9123b1e93841af64a7cc274b5b.jpg,PET-bottle,val
PET-bottle_IMG_7177_jpeg.rf.6d36b22ff712db73e414c50cb5887657.jpg,PET-bottle,val
PET-bottle_IMG_7181_jpeg.rf.28e68388fe570961603acb76471a3f5a.jpg,PET-bottle,val
PET-bottle_IMG_7188_jpeg.rf.54c4a296870a434e2073c3adc0b66453.jpg,PET-bottle,val
PET-bottle_IMG_7223_jpeg.rf.c18740849bd5122daa42f0afceb6c329.jpg,PET-bottle,val
PET-bottle_IMG_7230_jpeg.rf.385044764272289ce33e02005d9eff69.jpg,PET-bottle,val
PET-bottle_IMG_7233_jpeg.rf.2bdd1e5d9cbf1ba8b9b863d1dbe780e6.jpg,PET-bottle,val
PET-bottle_IMG_7234_jpeg.rf.a692b11d5fef7a0059f2643ddf7af4de.jpg,PET-bottle,val
PET-bottle_IMG_7247_jpeg.rf.bf32ef53298d3546e833d3133db88117.jpg,PET-bottle,val
PET-bottle_IMG_7260_jpeg.rf.748d576ac47f6a6c442c78a188bcb4d3.jpg,PET-bottle,val
PET-bottle_IMG_7261_jpeg.rf.759939a80bfb65fa49d8f0562592876d.jpg,PET-bottle,val
PET-bottle_IMG_7268_jpeg.rf.a4005dc9cb4dc16fb85adbfa77319805.jpg,PET-bottle,val
PET-bottle_IMG_7270_jpeg.rf.c921e82ddf98ff1f11f4e12e47b91b08.jpg,PET-bottle,val
PET-bottle_IMG_7271_jpeg.rf.5268fa15a784f1f4319a4923bad60be8.jpg,PET-bottle,val
PET-bottle_IMG_7275_jpeg.rf.9a4531ee4b4f62ff6269b0a8f459679f.jpg,PET-bottle,val
PET-bottle_IMG_7284_jpeg.rf.f592598694e9624e540726568452f67c.jpg,PET-bottle,val
PET-bottle_IMG_7289_jpeg.rf.0802f37cf3433c334ebdd17dab278c28.jpg,PET-bottle,val
PET-bottle_IMG_7292_jpeg.rf.c5aaffd6446fb55c8e7db44e836277f0.jpg,PET-bottle,val
PET-bottle_IMG_7295_jpeg.rf.a7d55cdbabaa43f6cd33d336adfe23aa.jpg,PET-bottle,val
PET-bottle_IMG_7317_jpeg.rf.5c0d7591a1e0ecfc4d6125d444e612e8.jpg,PET-bottle,val
PET-bottle_IMG_7318_jpeg.rf.6fc610792d763b54c6858c04518ce786.jpg,PET-bottle,val
PET-bottle_IMG_7319_jpeg.rf.bff1d8a73f555c24326b6af21a253a57.jpg,PET-bottle,val
PET-bottle_IMG_7324_jpeg.rf.ce592348d4e32537a2ab71f721074a7d.jpg,PET-bottle,val
PET-bottle_IMG_7326_jpeg.rf.8b0a5799a557e7a35bd647ff40cbc326.jpg,PET-bottle,val
PET-bottle_IMG_7335_jpeg.rf.e5280cf6c5e1c1344b07a80d6b145bd2.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-40-54-1-_jpeg.rf.3eac4d41263492d2822e3804cb691039.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-14-1-_jpeg.rf.c470a84994e2f5e9e70d13f5d69c956f.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-15-8-_jpeg.rf.c703c7d4c3a02be8d93a90d514c49bf6.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-16-3-_jpeg.rf.45acb6fb3a0fb49d7c7ad28b0ca19969.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-16-5-_jpeg.rf.5a70fa770f374e2a83b2a891aa05db68.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-18-3-_jpeg.rf.6b26e88318b71a5df2cb53a3fde9f640.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-45_jpeg.rf.13d811e073c9a6a1874b8f645f43f083.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-50-11-2-_jpeg.rf.3ce13c5a483092819f4ce2d033165c91.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-50-12-2-_jpeg.rf.9fffb72b4ee5ab22a84c435c8672c54c.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-50-12-3-_jpeg.rf.d11bedc3548803d0952a838a2643aa13.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-01-50-12-4-_jpeg.rf.fa0017982412abfcf14c3bd194b04ff0.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-02-00-08_jpeg.rf.7461d622d0d5fa363577bd19b30b5a43.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-02-00-30_jpeg.rf.6f8239ff37cecfde9416cb6772b74308.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-02-04-43_jpeg.rf.a2aec67d9e94dfff5638aeb77e3eba95.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-02-05-39_jpeg.rf.158fc6b1798c673d17c34c1d57fe120c.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-03-at-02-09-41_jpeg.rf.96e38ef53685bd8756b859e7a2ee0f02.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-55-1-_jpeg.rf.f2dc300eff065e2de1e262dd48123ccd.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-56_jpeg.rf.f91218dca99f51f5fa05fb54749d710a.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-58-1-_jpeg.rf.ebcae418aaa1ffd0d7925441b31dbe29.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-59-1-_jpeg.rf.0b6b1b3a031fa2a834fc66a07d01f354.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-00-2-_jpeg.rf.760608ec3d263b6c1119b97feae66573.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-01_jpeg.rf.24b0040e65c1693855acee933f561d5b.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-02_jpeg.rf.5d05e6c48e1bd1f9f2dcd3717c842839.jpg,PET-bottle,val
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10-4-_jpeg.rf.bae25bc1d6ab5ddd51769c52d82f894a.jpg,PET-bottle,val
PET-bottle_IMG_2739-2_jpeg.rf.6d2ea0ac259734c61316e7ee09399801.jpg,PET-bottle,test
PET-bottle_IMG_5364-2_jpeg.rf.c4344033e7193e9c8dc33454dd636cc7.jpg,PET-bottle,test
PET-bottle_IMG_6621-3_jpeg.rf.7ee41bee900052e2f5c4becd83724670.jpg,PET-bottle,test
PET-bottle_IMG_6645-2_jpeg.rf.4c6fdee539f4cc794db794e381eed15d.jpg,PET-bottle,test
PET-bottle_IMG_6657-2_jpeg.rf.4e375dffc4395c82856dcdeea3a4974c.jpg,PET-bottle,test
PET-bottle_IMG_6771-2_jpeg.rf.b1117794ad0a2f5358862d588ae4cb84.jpg,PET-bottle,test
PET-bottle_IMG_6771-3_jpeg.rf.259d2d53fbd9db09f7cc01e76b7c02e8.jpg,PET-bottle,test
PET-bottle_IMG_6774-2_jpeg.rf.6b818d0796b3648c611ecb9554bfc305.jpg,PET-bottle,test
PET-bottle_IMG_6776-2_jpeg.rf.83a7f63dabc1d5175cfc49c9e9323ec5.jpg,PET-bottle,test
PET-bottle_IMG_6780-2_jpeg.rf.49388ffcd07e577bc8e6f97eefcb0aae.jpg,PET-bottle,test
PET-bottle_IMG_6783-2_jpeg.rf.04683eb6b05da6dd211c4fde9cc9ffd8.jpg,PET-bottle,test
PET-bottle_IMG_6790-2_jpeg.rf.b031c5d9849f59d8ee105343bf169ba7.jpg,PET-bottle,test
PET-bottle_IMG_6791-2_jpeg.rf.df5ba6074f81b5f9e99b7d870ca33015.jpg,PET-bottle,test
PET-bottle_IMG_6792-2_jpeg.rf.786c2c36d38cfb99ede16284bd11adaf.jpg,PET-bottle,test
PET-bottle_IMG_6797-2_jpeg.rf.f6e1fd6cd127b47dcede5313fdbc212c.jpg,PET-bottle,test
PET-bottle_IMG_6799-2_jpeg.rf.a99518813ebf47e4580b1a72f87cade7.jpg,PET-bottle,test
PET-bottle_IMG_6833-6_jpeg.rf.8a3dff8e028034795667e10cbbba9061.jpg,PET-bottle,test
PET-bottle_IMG_6835-2_jpeg.rf.c6a23673c3a007b3f6d811f754e325cb.jpg,PET-bottle,test
PET-bottle_IMG_6840-3_jpeg.rf.5fe40d7fcfbb89c18fcfe556a40b7890.jpg,PET-bottle,test
PET-bottle_IMG_6888-2_jpeg.rf.c01f810abbf58e56be4f943c3d46ed31.jpg,PET-bottle,test
PET-bottle_IMG_6983-2_jpeg.rf.acfbc8c0d489d9b8859361061fe14449.jpg,PET-bottle,test
PET-bottle_IMG_6985-2_jpeg.rf.3847e0768e7a08e58718ec885eb74eea.jpg,PET-bottle,test
PET-bottle_IMG_7022-2_jpeg.rf.e5286ab5873b0a02f6a54434f152feb8.jpg,PET-bottle,test
PET-bottle_IMG_7028-2_jpeg.rf.f4f4796e3f9e49bc31a2ef13cb1aabad.jpg,PET-bottle,test
PET-bottle_IMG_7030-2_jpeg.rf.ab12e6ac83f86aca29b10171c081ed4c.jpg,PET-bottle,test
PET-bottle_IMG_7041-2_jpeg.rf.91e9b5a441c2a0d5fa0ce9dc401d1ee0.jpg,PET-bottle,test
PET-bottle_IMG_7045-2_jpeg.rf.da9824a7eb1b45db3d539f8ba248d7f9.jpg,PET-bottle,test
PET-bottle_IMG_7052-2_jpeg.rf.8d7f1846fbc4094e72a507ea1b62bce9.jpg,PET-bottle,test
PET-bottle_IMG_7066_jpeg.rf.36f3d123ffdd73bb3e2a7abcd0929fa8.jpg,PET-bottle,test
PET-bottle_IMG_7070_jpeg.rf.33fbd8a245a9d2ebc279a740fa947e15.jpg,PET-bottle,test
PET-bottle_IMG_7094_jpeg.rf.18842abcd38ab79ea9474bb8334122d6.jpg,PET-bottle,test
PET-bottle_IMG_7123_jpeg.rf.4f8e30787bf9118bb5893bafa8e6d9c8.jpg,PET-bottle,test
PET-bottle_IMG_7136_jpeg.rf.c961e975681ca077df47d79065d17c4b.jpg,PET-bottle,test
PET-bottle_IMG_7155_jpeg.rf.7b9e6751251c543ded9a39de82fdfdf9.jpg,PET-bottle,test
PET-bottle_IMG_7215_jpeg.rf.8ceb33a6ac75aac9f3b01acb3f8ad22c.jpg,PET-bottle,test
PET-bottle_IMG_7265_jpeg.rf.35df523a289d4fec6e11e34a4b303ee3.jpg,PET-bottle,test
PET-bottle_IMG_7283_jpeg.rf.609bb713da86d181ef01e88c13f76f0a.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-17-8-_jpeg.rf.58a446a1753bb2459cdd57d2cf12489a.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-18-1-_jpeg.rf.3493a39f87d918d646951f7208eb569f.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-18-5-_jpeg.rf.2c7fc93293649e954a31a99a3cc6ea1c.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-32_jpeg.rf.8ea68f3ef9572a806bff4fed12bd5a5e.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-41-58_jpeg.rf.dc38369407e41083a1ff195af23f351a.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-01-42-32_jpeg.rf.0debac64f225ef10c2d55c27ff55ea37.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-02-04-18_jpeg.rf.7b988e6aec119bf0939254e574340dc0.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-02-04-31_jpeg.rf.bbc2cdd51a251cce51a57536c797ff61.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-02-09-49_jpeg.rf.07900b2c2c38a7a0a1cc7c11844c76ab.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-03-at-02-10-18_jpeg.rf.b352853849113d2629c1cfad817e1033.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-56-2-_jpeg.rf.33e58d66fe0b120f6241a35270c6f6e4.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-57-1-_jpeg.rf.acc00abdaad310e0b838d91f3b5b7ca0.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-15-at-20-36-59_jpeg.rf.8dc6a7960f92e83e819ded7a488357a9.jpg,PET-bottle,test
PET-bottle_WhatsApp-Image-2026-04-15-at-20-37-10-3-_jpeg.rf.1c86ab68a30fbbfcebb1717125fea690.jpg,PET-bottle,test
Bottle-label_0_png.rf.76534d4e990ac4ef2d7b40d16cfff801.jpg,Bottle-label,train
Bottle-label_10_png.rf.007bbb558f639958fa713a8cfdf0267c.jpg,Bottle-label,train
Bottle-label_10_png.rf.56b0c8428d4732342a7d861f1cc15267.jpg,Bottle-label,train
Bottle-label_10_png.rf.5fbb522cd615e5afedb3845784dc5fb6.jpg,Bottle-label,train
Bottle-label_10_png.rf.7485ff51729e4206fbb363e278b3a19a.jpg,Bottle-label,train
Bottle-label_10_png.rf.74c0dbdab0d62d375cd0cdc9c77f5c6b.jpg,Bottle-label,train
Bottle-label_10_png.rf.7d1b9c0815c16c6963bb32dbae053d94.jpg,Bottle-label,train
Bottle-label_10_png.rf.a0faaf49f63ed6809f0f10c1e6dd0feb.jpg,Bottle-label,train
Bottle-label_10_png.rf.e5b8a81b6bf5f4e81b85a8b132b00eec.jpg,Bottle-label,train
Bottle-label_11_png.rf.0d7351fd62464b18cdd02de5481f42a6.jpg,Bottle-label,train
Bottle-label_11_png.rf.10686d1f470ed3af3d907d9dd723fdbe.jpg,Bottle-label,train
Bottle-label_11_png.rf.6d8b86b4c4ccf889889b044a0cffaaf5.jpg,Bottle-label,train
Bottle-label_12_png.rf.032e066cc03b6a67ae3cb9e9cbfbb07c.jpg,Bottle-label,train
Bottle-label_12_png.rf.3c2b254e11df74d1a5fa1c9d3217fcc4.jpg,Bottle-label,train
Bottle-label_12_png.rf.9b3c727cb44cda94d5a5d98f5c56a29d.jpg,Bottle-label,train
Bottle-label_13_png.rf.109d563ccfe7f34aba33bff578365386.jpg,Bottle-label,train
Bottle-label_13_png.rf.1a0a61f4ab1f98c81ea6e466ec63857b.jpg,Bottle-label,train
Bottle-label_13_png.rf.992446ab8eaa205fb9333b9915b0f693.jpg,Bottle-label,train
Bottle-label_14_png.rf.0ee60a369a418f9541cc2f582c4c6fda.jpg,Bottle-label,train
Bottle-label_14_png.rf.23149c93bd4537f97b16f618c747d875.jpg,Bottle-label,train
Bottle-label_14_png.rf.7e4410868182c9bb442ad127b79cdd0b.jpg,Bottle-label,train
Bottle-label_14_png.rf.e5a36bb054464a4d880fb8949e30bba2.jpg,Bottle-label,train
Bottle-label_15_png.rf.245318a8dc7a15b0ce7278bb0cd7f70d.jpg,Bottle-label,train
Bottle-label_15_png.rf.37b58cd2a4754b43e8f20e650ffcfe8a.jpg,Bottle-label,train
Bottle-label_15_png.rf.a366ae0ab13364593fc9381ad4bef28f.jpg,Bottle-label,train
Bottle-label_15_png.rf.e2d711ac85a6999fb24d15531e6b2221.jpg,Bottle-label,train
Bottle-label_16_png.rf.03624846a3f72601c4c96a69b308d14a.jpg,Bottle-label,train
Bottle-label_16_png.rf.3060d0546972a39e5fbe7887b9ae34f1.jpg,Bottle-label,train
Bottle-label_16_png.rf.8a038cf86d6d40255aa49dcecf89cc54.jpg,Bottle-label,train
Bottle-label_16_png.rf.c5913f3f80bd289c5132b05f60391eac.jpg,Bottle-label,train
Bottle-label_16_png.rf.fbb5bc2ff34a06b51810bf65bea4974f.jpg,Bottle-label,train
Bottle-label_17_png.rf.2c497704ab405a752f8c57d539ccf005.jpg,Bottle-label,train
Bottle-label_17_png.rf.34e457eb072bbbdab7b67db8ce7200bb.jpg,Bottle-label,train
Bottle-label_17_png.rf.3b8698d88bf84ca2694af05588a53614.jpg,Bottle-label,train
Bottle-label_17_png.rf.afdd365ebc6e149a586cc548b45efa11.jpg,Bottle-label,train
Bottle-label_18_png.rf.0f71297904c8cad649d0cb8af8c27d21.jpg,Bottle-label,train
